Accession,GeneName
P13471,Rps14
P62246,Rps15a
P62845,Rps15
P55006,Rdh7
Q5XI60,Reep6
Q8BFS3,Rln3
P35231,Reg3a
Q5FVJ4,Rell2
Q66HG8,Ik
Q99N37,Arhgap17
P81128,Arhgap35
O88298,Rhd
F1LQX4,Arhgap44
P02401,Rplp2
P19944,Rplp1
P62250,Rps16
P04644,Rps17
P62864,Fau
I6L9G5,Rcn3
Q499S9,Rhbdf1
Q642B3,Rhbdd3
P18890,Arhgap39
Q6AY01,Rnf133
Q6AY26,Rhno1
Q63744,Dlc1
Q63630,Rhox5
P61589,Rhoa
P84107,
Q80ZG1,Ric8a
D3ZUQ0,Rilpl1
Q7TP54,Ripor2
Q9Z2P5,Ripk3
Q3B7D9,Rbm43
Q561R3,Rbm48
P70501,Rbm10
Q68FT6,Rhbg
P63033,Rasd2
Q9JHJ1,Ramp2
P63322,Rala
Q3B7D5,Rassf2
P50878,Rpl4
Q811U3,Erc1
P09895,Rpl5
B0BN49,Rbmx2
O35141,Rassf5
O88869,Rassf9
Q9QYJ2,Rasa3
P08644,Kras
P97538,Mras
Q99P74,Rab27b
Q6IN33,Rcan1
Q7TNZ5,Rhebl1
P10037,Pou1f1
P43884,Plin1
Q9QW07,Plcb4
Q6P742,Plp2
Q4KM33,Plek
Q8VHE9,Retsat
G3V9H8,Ret
P86411,Ralgapa2
P49806,Rgs10
O08774,Rgs12
P11654,Nup210
P62516,Pou3f4
P49800,Rgs5
P49801,Rgs6
P49803,Rgs7
P49804,Rgs8
P49805,Rgs9
D3ZTL1,Pou4f3
P56225,Pou5f2
Q5PQP2,Ebag9
Q5U2Z7,Arhgap24
Q6AYL4,Ribc1
Q4KLN6,Rrm2
P41123,Rpl13
Q6P798,Rcbtb2
Q62703,Rcn2
D3ZXK7,Rnf123
Q4V8F3,Rhbdd1
P52759,Rida
Q6IV57,Rnf141
D4ABM4,Rfpl4a
Q6AYC5,Arhgap15
Q62639,Rheb
Q4FZU8,Ripor1
Q8CFC1,Riox2
E9PT37,Rbm20
Q62796,Ralbp1
P50170,Rdh16
Q5FWT8,Rcor2
Q5M929,Rnf135
Q99PD2,Rnf138
Q7TNN9,Rhcg
Q7TNK7,Rhag
Q4G2Y1,Rpain
Q80ZF7,Rdh10
A1A5R7,Rexo5
Q4V7E5,Mtrf1l
Q641W4,Rfc2
Q63528,Rpa2
A1A5R1,Rbfox2
Q6REY9,Arhgap20
Q5PQJ5,Arhgap29
Q9Z1Y0,Rhov
Q80ZG0,Ric8b
Q6AXS9,Rflnb
P62747,Rhob
Q6AXN9,Ribc2
Q9WV78,Plvap
P21996,
Q8N7M5,Hjv
O55007,Ralgapa1
Q99JE4,Rasgrf2
P49807,Rgs11
P20267,Pou3f1
Q63262,Pou3f3
P42571,Pou2f3
D3ZW91,Poc1b
P20611,Acp2
P41498,Acp1
Q9WVR7,Ppm1f
Q64620,Ppp6c
P29315,Rnh1
Q5M880,Pqlc1
P33579,Prl8a5
Q6MG48,Prrc2a
Q9ES75,Prap1
Q9QZP2,Prdm4
D3ZAW2,Pisd
Q68H95,Repin1
Q63364,Pja2
Q99JE6,Plcb3
A0A0G2K344,Pik3ca
Q63321,Plod1
Q5FVJ3,Plpp7
Q566E5,Poglut3
P06768,Rbp2
G3V686,Retnlg
D3ZPX4,Plxna3
Q03336,Rgn
O70521,Rgs19
Q9JHX0,Rgs2
P31503,Pou2f1
O88377,Pip4k2b
Q9EQY6,Pigm
Q8VD52,Pdxp
P02696,Rbp1
Q5FVM3,Retreg1
Q3MHU5,Retreg2
Q9Z2P4,Rgcc
Q6XQN1,Naprt
P28818,Rasgrf1
Q66HE1,Pnrc2
Q4L0E8,Rgs18
P52591,Pom121
P97844,Rgs1
Q5BJ92,Ppp4c
P62716,Ppp2cb
P45479,Ppt1
P35355,Ptgs2
Q5RJP7,Pdgfrl
Q765A7,Pgap1
Q6AXW4,Phf7
O55012,Picalm
P60669,Plekha4
Q9R012,Plk2
P24135,Plcg2
P0C548,Pnpla2
P58195,Plscr1
P20651,Ppp3cb
P19103,Ppp1r1a
P04094,Penk
Q5XIP1,Pelo
Q66HC4,Phospho2
Q9QYW3,Mob4
Q6AZ28,Pias2
Q5XI31,Pigs
D3ZSI8,Pip5k1a
Q62711,Plcd4
Q924S1,Agpat4
Q66H88,Plpp6
Q811A3,Plod2
Q7TMB7,Plppr4
Q62901,Rere
Q5I0D7,Pepd
P37727,Chm
P20786,Pdgfra
Q568Z9,Phyhip
Q5PQQ4,Pigc
P61459,Pcbd1
Q8CHJ1,Pigu
Q99P84,Plce1
P70498,Pld2
Q63434,Pgf
B1WBU8,Plekhd1
P04916,Rbp4
Q5NDF0,Pomgnt2
D3ZY60,Plekha8
Q63433,Pkn1
O88763,Pik3c3
Q62673,Plk1
Q4QQW8,Plbd2
P47987,Pllp
Q5XIN7,Pomgnt1
Q4V891,Poc5
Q3BCU4,Bves
Q9JIR0,Tspoap1
Q99MC0,Ppp1r14a
Q8K3F3,Ppp1r14b
Q5HZA6,Prepl
Q5HZV9,Ppp1r7
P29288,Acp5
Q5PR01,Ppdpf
Q3SWT6,Ppef1
P08289,Alpl
P24368,Ppib
Q08603,Rabggtb
Q6AY75,Phf23
P83871,Phf5a
Q4V7A6,Phf10
Q5I0E2,Phf11
Q9QZA1,Phlda1
O08662,Pi4ka
O08561,Pi4kb
P0C0R5,Pik3r4
Q5BJM5,Plekho1
Q8R415,Prokr2
M0R7Z9,Plin5
P10688,Plcd1
Q5HZW7,Plet1
Q5FVH2,Pld3
Q5BK26,Pnpla7
P30427,Plec
O08564,Plpp1
Q9WUC8,Plrg1
Q641Z8,Pef1
P43253,Ptgir
P54319,Plaa
Q68FU1,Plekhf1
Q01177,Plg
P70496,Pld1
O54728,Plb1
O08589,Fxyd1
P06765,Pf4
Q8CHI5,Per1
Q8CJE2,Per3
Q05030,Pdgfrb
P38652,Pgm1
P04176,Pah
P67779,Phb
Q63068,Phax
Q9R0I8,Pip4k2a
O88637,Pcyt2
Q9R261,Ptgdr
P51583,Paics
Q9QYJ6,Pde10a
Q62865,Pde3a
Q8VID6,Pde11a
Q5I0H9,Pdia5
Q9EQX6,Pdgfc
P52944,Pdlim1
Q6AYD6,Pdlim2
Q62920,Pdlim5
Q9QZR8,Pdzd2
Q62928,Ptger2
Q56B11,Pelp1
Q3SWS8,Rae1
P47858,Pfkm
Q9EQT1,Pdgfd
Q5XI02,Pdilt
O88484,Pdp2
Q66HS7,Pdlim3
O55173,Pdpk1
Q9Z1Z9,Pdlim7
A4L9P7,Pds5a
Q6TRW4,Pds5b
P52947,Pdx1
B1H224,Pwwp3a
Q4KLK8,Pxdc1
O35331,Pdxk
Q4FZZ1,Pxk
Q9WVK3,Pecr
P14650,Tpo
Q9JJK4,Pex3
P47860,Pfkp
P47853,Bgn
Q01129,Dcn
Q76IC5,Pgpep1
Q08602,Rabggta
Q9JM80,Pag1
Q5XIH7,Phb2
Q6RFY2,Phactr3
P13286,Phkg1
O35790,Pigl
P16617,Pgk1
Q8R2H5,Gpld1
Q63737,Pdcl
Q9JMC1,Inpp5j
Q5U2P6,Pianp
O70417,Pip
Q4KLJ8,Pdcl3
Q9QZA2,Pdcd6ip
P14646,Pde4b
Q8QZV1,Pde9a
Q08388,Pemt
Q63921,Ptgs1
P07897,Acan
P54777,Pex6
D3ZDK7,Pgp
Q5XIU9,Pgrmc2
P62024,Phactr1
P31325,Phkg2
Q5PQT7,Phlda3
P33568,Rb1
Q62782,Phox2a
Q5BJP9,Phyhd1
P70597,Ptger1
P06300,Pdyn
P16290,Pgam2
Q9JLN4,Pglyrp1
Q6AYN4,Phyhipl
Q9Z301,Per2
Q2M2R8,Pex5
P70580,Pgrmc1
Q9WTR8,Phlpp1
Q6AXX6,Prxl2a
Q07066,Pxmp2
P59382,Pxmp4
Q923S2,Pdzk1ip1
P11345,Raf1
Q6QI68,Psenen
P35763,Prf1
P21807,Prph
Q3B8N8,Pes1
P43118,Ptgfr
Q5U1Z0,Rab3gap2
P30835,Pfkl
O08699,Hpgd
P04073,Pgc
P24392,Pex2
Q925N3,Pex5l
Q2ABP3,Pgap2
P25113,Pgam1
Q562B5,Pgam5
Q5I0J8,Phf11l
P53610,Pggt1b
P62025,Phactr2
P25886,Rpl29
P86410,Ralgapb
Q7M0E7,Mrpl14
P12001,Rpl18
D3ZU57,Riox1
P62718,Rpl18a
P19945,Rplp0
Q5XIE3,Mrpl11
Q6PDW6,Mrpl17
P0C2C1,Mrpl30
D4AE41,Rbmxl1
Q498T4,Mrpl2
Q66H47,Mrpl24
Q498D5,Rmdn2
Q5BJX1,Mrpl41
P84586,Rbmxrtl
M0R5D6,Rnf157
Q4G069,Rmdn1
P0C2C0,Mrpl22
D3ZBM4,Rnf182
Q5M807,Rnf5
Q641X9,Mrpl9
Q63750,Mrpl23
Q6AYH3,Rnf34
Q5XI59,Rnf10
Q5XI96,Rnaseh2b
P0C2C4,Mrpl10
Q5PQN9,Mrpl38
D4A723,Rnf152
Q9QX72,Secisbp2
P62425,Rpl7a
P83565,Mrpl40
Q5XIK5,Rnf146
B2RZ39,Mrpl36
Q4V7B8,Rnf44
Q66HG0,Rnf13
Q4KLN8,Rnf8
Q5GAM0,Rnase10
P97616,Adarb2
Q6AXS4,Atp6ap2
Q6TLK4,Arhgap27
Q6AYA0,Rilpl2
Q8K586,Rasl2-9
D3Z987,Rbm44
Q8CH27,Rcan2
D4ACP5,Recql5
Q0KL00,Piezo1
O70260,Pias3
P15083,Pigr
Q9EP80,Pick1
Q5CZZ9,Pip5k1b
Q3B7L1,Plekhh3
A4L691,Pinx1
Q5PQS0,Plekhm1
Q6P0K8,Jup
P10687,Plcb1
O89040,Plcb2
Q9Z1L0,Pik3cb
P10686,Plcg1
Q9R011,Plk3
Q6P9U4,Prelid3b
Q5U2V4,Plbd1
Q5U367,Plod3
Q6QBQ4,Plscr3
D3ZLH5,Plxnb3
P25094,Pmp22
D3ZVR7,Prxl2b
Q2M1K5,Pced1b
P55068,Bcan
Q63312,Phldb1
Q1HG60,Pif1
Q4V7E2,Plac1
Q5U2T6,Plag1
Q925G0,Rbm3
B2GV05,Rbm5
P21533,Rpl6
Q8CIN9,Rffl
O88779,Rhbdl1
Q9JJL4,Rhoq
Q4KMA2,Rad23b
Q6AYJ1,Recql
B2RZ37,Reep5
P01347,Rln1
Q9WTY2,Rem2
P58751,Reln
P51400,Adarb1
P25031,Reg3b
Q6J2U6,Rnf114
Q27W01,Rbm8a
Q5PQP1,Rbms1
Q8CFD1,Rbm45
Q3B7T9,Rab11fip1
Q9R1U9,Rfng
Q4V7D7,Rbm22
Q66H68,Rbm47
Q6AYJ4,Rec8
Q68AX7,Reg4
P08424,Ren1
P51607,Renbp
Q4QQW1,Reep4
Q6AXT7,Rbm42
Q4V898,Rbmx
P42854,Reg3g
Q80Z30,Ppm1e
Q6PCT5,Pqbp1
P09320,Prl4a1
P24800,Prl6a1
P09321,Prl3b1
O35394,Rabac1
D3ZMK9,Prag1
Q6MG82,Prrt1
D4A9R4,Prrt4
Q5FVG6,Prr5
P63014,Prrx1
Q6BEA2,Prss27
Q6AYG3,Prune1
P21670,Psma4
Q63507,Rpl14
P34067,Psmb4
P28075,Psmb5
P86252,Pura
P61354,Rpl27
P17702,Rpl28
P18421,Psmb1
Q9JHW0,Psmb7
Q5M818,Mrpl16
Q6AXT0,Mrpl37
D3Z8N2,Rnf187
Q80W87,Robo4
Q5PPM7,Rom1
P04256,Hnrnpa1
P62489,Polr2g
P80386,Prkab1
P25099,Adora1
P09660,Chrne
P43144,Chrna9
P25108,Chrna1
P47820,Ace
P10980,Chrm2
O09027,Ackr2
P00507,Got2
P18916,Chrng
Q641W9,Actl7a
O55171,Acot2
Q63448,Acox3
O70490,Acsm2
Q9Z1P2,Actn1
O35547,Acsl4
P12389,Chrna2
Q99NB7,Acot12
Q6PTT0,Acy1b
Q63180,Adam7
Q03343,Adcy6
Q561R2,Adat3
P70505,Adam1
P13676,Apeh
Q63270,Aco1
B2RYJ4,Aasdhppt
P08482,Chrm1
Q4QR76,Actl7b
P29293,Acr
P15823,Adra1b
P12711,Adh5
B2GUW6,Aen
Q6P7B9,Scd2
P68136,Acta1
P62738,Acta2
Q5XIK1,Actrt1
P23944,Adra1d
P85515,Actr1a
Q9R1T5,Aspa
Q63028,Add1
P19328,Adra2b
A2RUV9,Aebp1
Q05962,Slc25a4
Q5XI95,Adh6
Q5Y4N8,Adgre1
P30543,Adora2a
Q4V7A8,Abhd18
P15650,Acadl
Q6MG55,Abhd16a
Q5XIL6,Abhd16b
P60711,Actb
P70539,Acvr1c
Q9QZH4,Prkab2
E9PU17,Abca17
A1L1K7,Acsbg2
Q5FVC7,Acap2
Q6AYY8,Slc33a1
P16638,Acly
P97562,Acox2
Q6AYS7,Acy1a
Q9ER34,Aco2
P86173,Actl6b
Q8VHK0,Acot8
O89039,Ackr3
P35745,Acyp2
Q6AYT9,Acsm5
P26770,Adcy4
Q63191,Mamdc4
P22071,Hsd3b1
P29276,Adora2b
P63116,Slc7a10
Q91ZF7,Aard
Q4KLM5,Abt1
Q5XI97,Aarsd1
P22086,Adra2c
P80202,Acvr1b
Q9EQR2,Agps
Q9Z286,Adcy10
Q64640,Adk
Q9JM53,Aifm1
O35774,Akap4
Q5FWY5,Aip
P28037,Aldh1l1
Q6AYQ2,Akr1c21
Q5U1Y4,Akr1e2
O35817,Akap14
P80203,Acvrl1
Q3KR54,Adad1
Q63202,Adam2
Q9ESC1,Adgrl4
Q32PX9,Afg1l
P13601,Aldh1a7
P24587,Akap5
P09117,Aldoc
P63269,Actg2
P63259,Actg1
Q9QXQ0,Actn4
P97776,Adam18
Q64563,Adh4
P06757,Adh1
Q9QZ81,Ago2
P20291,Alox5ap
Q25C79,Akirin2
Q5XI42,Aldh3b1
Q7TN78,Acsm4
Q5M876,Acy3
P40146,Adcy8
Q5BK84,Adam5
Q32PX2,Aimp2
P02770,Alb
Q9Z1K9,Adam17
Q499N5,Acsf2
Q04400,Adcy5
Q8CGZ2,Ssx2ip
Q5M886,Adprm
P61312,Adm2
P18090,Adrb1
P56522,Fdxr
Q8K3V3,Adgrg1
P35351,Agtr2
Q9JLG9,Aipl1
F1M3G7,Akap13
P11883,Aldh3a1
P26769,Adcy2
Q02589,Adprh
P25304,Agrn
P47197,Akt2
Q5RJP0,Akr1b7
P11884,Aldh2
B2RZ42,Alkal2
Q6AY85,Alg14
P0C2X9,Aldh4a1
Q8K4D8,Aldh1a3
Q63087,Alx1
Q10743,Adam10
P80201,Acvr1
P21932,Adcy3
Q9JKL8,Adnp
P26255,Adrb3
P24483,Fdx1
Q5U2Z2,Ajuba
P12390,Chrnb2
P12391,Chrnb3
Q6SKG1,Acsm3
P43140,Adra1a
P18163,Acsl1
Q920P6,Ada
Q05764,Add2
D4AB98,Afap1l1
P12392,Chrnb4
P08911,Chrm5
P07308,Scd1
Q6AY16,Actl9
D4A3T6,Adgrf2
Q9JK15,Adap2
Q63151,Acsl3
O88813,Acsl5
Q09073,Slc25a5
Q9Z173,Adgrl3
Q8CJ11,Adgrg2
Q6AXX9,Apobec4
O08764,Abtb2
P11030,Dbi
Q6MG08,Abcf1
Q6QA69,Abhd5
Q704E8,Abcb7
Q8R5M5,Acmsd
P85968,Pgd
Q5XIU1,Abtb1
Q9QYW0,Aatf
Q5I0K5,Abhd10
Q6DGF9,Acbd4
Q4FZR5,Acd
P25109,Chrnb1
P43143,Chrna6
Q9JLB5,Chrna10
P53369,Nudt1
Q09137,Prkaa2
Q7TNJ2,Abca7
Q6AYT7,Abhd12
Q8K4K7,Abra
Q924N5,Acsbg1
Q9QZM5,Abi1
P04757,Chrna3
O88267,Acot1
P25110,Chrnd
Q9QZH8,Aadac
Q09429,Abcc8
P58428,Abcg8
P13221,Got1
P15651,Acads
B3DMA2,Acad11
Q5EGZ1,Ace2
P02764,Orm1
P27364,Hsd3b5
Q9R0Z7,Aagab
Q63041,A1m
Q6DGG1,Abhd14b
P60705,Apobec3
P70584,Acadsb
P22283,Crp2
P61983,Ywhag
A0FKI7,Acbd5
P56932,Ppp2r2d
Q794F9,Slc3a2
P22072,Hsd3b
B5DFK7,Abhd17c
Q5I0F1,ABRAXAS1
Q64602,Aadat
D3ZHR2,Abcd1
A2VCW9,Aass
P11497,Acaca
P20420,Chrna5
P08483,Chrm3
Q5U2X5,Tnk2
P08485,Chrm4
P17475,Serpina1
Q3T1L0,Aldh16a1
Q9JI93,A4galt
Q66H39,Abcf3
Q9QY44,Abcd2
O70595,Abcb6
Q9JJ16,Htr3b
P85971,Pgls
P28565,Htr1d
Q80W57,Abcg2
P38483,Apobec1
P45953,Acadvl
Q05941,Chrna7
P37136,Ache
P36877,Ppp2r2b
P08909,Htr2c
P35563,Htr3a
Q99PE7,Abcg5
Q5M971,Mllt11
P51635,Akr1a1
Q5XIC8,Alkbh3
P0C5Y8,Als2
O35889,Afdn
Q5U301,Akap2
Q63014,Akap8
P51652,Akr1c18
P30839,Aldh3a2
P47196,Akt1
P35859,Igfals
P15684,Anpep
P55207,Nppc
P25095,Agtr1
P23565,Ina
O88917,Adgrl1
O88923,Adgrl2
P00884,Aldob
P25409,Gpt
D3ZF77,Akr1c15
Q5FVH4,Aktip
Q62924,Akap11
P51647,Aldh1a1
P36953,Afm
Q8VH46,Afap1
Q4KLH5,Agfg1
P29089,Agtr1b
Q9WVC7,Akap6
Q6JP77,Akap7
Q63042,Gfer
P69527,Aopep
Q02356,Ampd2
Q9EST6,Anp32b
Q5BJT1,Ankrd34a
P01015,Agt
Q8CGU4,Agap2
Q9WVT0,Adgrf5
P41738,Ahr
Q66HF8,Aldh1b1
Q63484,Akt3
D3ZKD3,Alkbh5
P05065,Aldoa
O09175,Rnpep
Q3HS82,Amtn
P0C6S7,Anks1b
A5HK05,Appbp2
Q499N2,Ap5m1
Q62847,Add3
P43145,Adm
Q5M828,Adtrp
P10608,Adrb2
Q64565,Agxt2
P55009,Aif1
O88788,Alg10b
Q75NT5,Ahrr
Q9JLJ3,Aldh9a1
P07943,Akr1b1
Q5QD51,Akap12
Q5U201,Amn1
Q64240,Ambp
P31210,Akr1d1
B2RYM0,Angel1
P50123,Enpep
P48037,Anxa6
P63278,Amelx
Q99068,Lrpap1
P52303,Ap1b1
Q5I0K7,Alg13
Q7TNJ4,Amigo2
Q6TMA8,Angptl4
Q400C7,Amz2
P0C0T2,Anks6
Q5XIE0,Anp32e
Q499M5,Ankrd16
P62944,Ap2b1
O35827,Apbb3
Q99PD4,Arpc1a
P01161,Nppa
Q566C8,Ankrd54
O70248,Apba3
P18484,Ap2a2
P19939,Apoc1
Q5M889,Apof
P56627,Aqp9
Q80ZD7,Amigo1
P55260,Anxa4
O35430,Apba1
P15943,Aplp2
P0C6P5,Arhgef28
Q63055,Arfrp1
P10759,Ampd1
Q8R560,Ankrd1
P58197,Tfap2a
P41740,Npr3
Q63009,Prmt1
P62744,Ap2s1
Q6B959,Apold1
A0JPQ8,Agmo
Q63639,Aldh1a2
P14925,Pam
O09178,Ampd3
Q4FZU6,Anxa8
Q5QE79,Aox4
G3V8Y7,Tepsin
Q6PEC0,Nudt2
Q9Z213,Gnas
Q62840,Ambn
Q62893,Amhr2
Q400C9,Amz1
P36633,Aoc1
Q5U4E8,Prmt7
Q2PWT8,Ap4m1
Q8K4H4,Aptx
O88884,Akap1
Q6AYP0,Allc
P70473,Amacr
P00689,Amy2
Q68FS4,Lap3
O35460,Angpt1
O35462,Angpt2
P70478,Apc
Q5U777,Pmaip1
P49911,Anp32a
P14668,Anxa5
Q5M9H0,Anks3
Q0PMD2,Antxr1
Q76K24,Ankrd46
P15207,Ar
D3ZVB0,Ap5b1
O70467,Prmt3
Q5QE78,Aox2
Q5QE80,Aox3
P26644,Apoh
P47864,Aqp5
O08838,Amph
Q80ZD5,Amigo3
P13205,Nppb
O70511,Ank3
P58366,Ankh
Q7TP65,Ankle2
P18910,Npr1
Q62781,Kap
P53676,Ap3m1
Q8CHM1,Aqp11
G3V735,Amotl2
Q9EPV5,Apaf1
P07150,Anxa1
Q7TP48,Apmap
P26819,Grk3
P68511,Ywhah
P23571,Mpg
P08592,App
P32305,Htr7
Q5XIJ5,Abhd17a
Q8CF82,Abca5
P16970,Abcd3
P08503,Acadm
Q5RKI8,Abcb8
P97888,Ppp2r2c
Q62878,Hsd3b6
P29266,Hibadh
P31388,Htr6
P54645,Prkaa1
P0C1X8,Aak1
Q5RJK8,Acbd6
P22282,Andpro
Q923K9,A1cf
A0A4Z3,A3galt2
Q9QYJ4,Abcb9
Q5I0C4,Abhd14a
Q5RK23,Abhd1
Q62622,Eif4ebp1
P28564,Htr1b
P35365,Htr5b
Q63563,Abcc9
P68255,Ywhaq
P63102,Ywhaz
P62260,Ywhae
P27682,Scg5
Q6AYP7,Nt5c3b
P30940,Htr1f
Q62758,Htr4
P14046,A1i3
Q6AY17,Abhd17b
Q9JMI1,Aacs
O35048,Hsd3b7
Q4QQT4,Ppp2r1b
P06238,A2m
P28647,Adora3
P35213,Ywhab
P36876,Ppp2r2a
P21588,Nt5e
Q9ESR9,Abca2
O70127,Abcb11
P46953,Haao
D3ZFJ3,Sh3bp1
P14842,Htr2a
P19327,Htr1a
Q91Y80,Sh3bp5
P30994,Htr2b
Q63003,
P80385,Prkag1
Q80W83,Ppp2r5b
Q9EPH1,A1bg
P35364,Htr5a
D3ZA12,Chd6
P37996,Arl3
Q6P720,Arhgef25
Q6UPE0,Chdh
P61214,Arl4a
Q5PQP9,Armc5
P20673,Asl
P41739,Arnt
P30337,Chn1
Q569C1,Chmp4c
Q66H21,Chpt1
P55797,Apoc4
P47862,Aqp3
P84079,Arf1
P07824,Arg1
Q78E60,Arnt2
Q6RY07,Chia
A0JPQ9,Chid1
Q03070,Chn2
Q91ZN7,Chek1
Q32Q06,Ap1m1
A1L1K3,Anapc5
P14669,Anxa3
O35431,Apba2
P56403,Aqp7
P14056,Araf
O88656,Arpc1b
Q8QZZ9,Cdkn2a
Q62848,Arfgap1
A1A5P5,Armc9
Q5U310,Armcx1
P02650,Apoe
P04638,Apoa2
P47863,Aqp4
Q68FV2,Arl6ip6
Q4KLN7,Arfgap3
Q9QX73,Arhgef9
Q5XID7,Armcx3
Q66HF0,Armcx6
B1WBW4,Armc10
P13638,Atp1b2
P18596,Atp2a3
P11505,Atp2b1
Q64542,Atp2b4
Q03344,Atp5if1
Q6AY69,Atg101
P54258,Atn1
P09626,Atp4a
Q6PDU7,Atp5mg
Q5FVR6,Cmss1
Q5U2Z5,Cmtr1
Q62927,Cnga1
Q64359,Cnga4
Q5BJU5,Cnih2
D0Q0Y7,Cnih3
Q5U2P1,Cnnm2
P0C588,Cnnm4
B0BNA9,Cnot11
Q5PQL2,Cnot9
Q505I4,
P13941,Col3a1
P55314,C8b
P20909,Col11a1
P22063,Cntn2
P97846,Cntnap1
P20850,Col9a1
P35434,Atp5f1d
D3ZUI5,Cobl
Q9JJW3,Atp5md
Q9WUQ1,Adamts1
P70486,Atrx
Q66H69,B3gnt7
Q10468,B4galnt1
P0C5J2,B9d1
P0C5J3,B9d2
Q63276,Baat
Q6P7Q1,Babam2
P56819,Bace1
Q9R1T1,Banf1
Q6GMN2,Baiap2
Q9QYN5,Bcl10
Q05140,Snap91
P84092,Ap2m1
Q9JHG3,Aplnr
Q9Z1I6,Arhgef1
Q8CGS4,Chmp3
Q810D1,Chp2
D4A4T9,Chordc1
P51799,Clcn7
Q9JKD6,Cldn5
Q9EPT8,Clic5
Q9JK25,Clip1
Q566E6,Cd300lf
Q6AYM9,Cln8
Q06645,Atp5mc1
Q505J9,Atad1
Q3KRE0,Atad3
Q1M168,Atcay
Q9ES19,Atf4
Q924T8,Cysltr1
Q924T9,Cysltr2
Q9ESG3,Cltrn
Q9QXS7,Cml5
Q9JIY6,Cml6
Q6PST4,Atl1
Q9WUC4,Atox1
P18598,Atp4b
P29418,Atp5f1e
Q5XIM4,Dmac2l
P31399,Atp5pd
P29419,Atp5me
P13233,Cnp
P05504,Mt-atp6
Q6Q0N1,Cndp2
Q3B7T6,Ctdnep1
Q00195,Cnga2
Q9Z1T4,Cnksr2
P11608,Mt-atp8
Q5XIA4,Cnot10
Q6AXU9,Cnot6
Q9QZN9,Cnr2
P01026,C3
P08649,C4
P08650,C5
D4A540,Ecrg4
F1LU71,Auh
A1L134,Aup1
O70240,Axin2
Q63764,Azin1
D4A693,Azin2
Q99M66,Bcl2l10
O88498,Bcl2l11
Q6AYK4,Bcl2l14
P23348,Slc4a3
Q8K4V2,Slc4a9
P23562,Slc4a1
Q6P768,B4galt3
Q7TNY1,Tnfaip1
Q7TPL3,Kctd10
Q6IE75,Bace2
Q64559,Acot7
B0K019,Bag1
D4A4K3,Atg14
D4A7E1,Batf
Q99MH9,Bbs2
Q3MID3,Arfgap2
P84083,Arf5
A1IGU3,Arhgef37
Q9R0W5,Asic5
Q6AYN3,
Q5XI46,
Q5RJT0,
B3GSH5,Asmt
Q9JLH7,Cdk5rap3
Q9JK79,Cklf
Q6AXM9,
Q4KLZ4,
Q925N7,Ocil
A4KWA8,Clec2d6
Q0H8B9,Clec2d11
Q5M9I1,
Q0ZCA7,Clec2l
Q5HZW3,Asphd2
Q9Z1L1,Cldn7
P09034,Ass1
Q5XIR8,Clhc1
Q9Z0W7,Clic4
Q811Q2,Clic6
Q63117,Clk3
Q9WVS9,Clock
Q3KR56,Gramd1a
Q63377,Atp1b3
Q9R193,Atp1b4
Q64578,Atp2a1
P11507,Atp2a2
P11506,Atp2b2
Q64568,Atp2b3
P06687,Atp1a3
Q64541,Atp1a4
Q06646,Atp5mc2
Q71S46,Atp5mc3
Q2TBJ5,Atg12
Q5U2U0,Clpx
Q8CJ58,Clrn1
Q6AYR5,Clrn3
Q6AYJ5,Cluap1
Q3ZRW7,Clul1
P05371,Clu
A6JFQ6,Clvs1
A6JUQ6,Clvs2
Q5I0K3,Clybl
Q6AZ50,Atg3
P50339,Cma1
Q7TP52,Cmbl
Q9QXT4,Cml1
Q641Y5,Atg7
Q3MQ06,Atg5
P23593,Apod
P02651,Apoa4
P14630,Apom
Q4V8I5,Arl6ip4
P36972,Aprt
Q8CHI9,Chst15
Q5M7T1,Ciao1
Q5BK18,Ciao3
Q5M7U6,Actr2
P15887,Sag
Q6TXF1,Arrdc3
A6YP92,Arx
P50297,Nat1
Q8VHT6,As3mt
P55926,Asic1
O35240,Asic3
Q9JHS6,Asic4
Q8VI04,Asrgl1
Q99JA2,Asip
Q641Z7,Smpdl3a
Q569B9,
Q566Q8,Bles03
Q9JLH6,Cdk5rap1
Q9JLH5,Cdk5rap2
D4AD02,Clec9a
P08081,Clta
P08082,Cltb
Q06393,Clcnka
P35524,Clcn1
P51794,Clcn4
P11442,Cltc
O55156,Clip2
Q66HD5,Clip4
A2TGX5,Cd300a
Q5PQL4,Clp1
P54708,Atp12a
P06686,Atp1a2
Q642A2,Agtrap
Q99J86,Atrn
Q9ESP7,Adamts4
Q1EHB3,Adamts7
P04694,Tat
D3ZUC4,Aunip
P59241,Aurka
O55099,Aurkb
P38444,Acvr2a
O70239,Axin1
P53563,Bcl2l1
P07151,B2m
P23347,Slc4a2
O35789,B3gat1
Q9Z137,B3gat2
Q6AY39,B3galnt1
O88178,B3galt4
Q99NB2,B3gnt5
Q6GV29,B3gntl1
P80225,B4galt1
Q920K5,Baalc
Q66HH1,B4galt4
O88419,B4galt6
O35147,Bad
Q6MG49,Bag6
Q5QJC9,Bag5
Q91XN4,Bambi
Q9QZH2,Bard1
O88181,Barhl2
Q05175,Basp1
P45592,Cfl1
P82252,Slc7a9
Q63690,Bax
O35854,Bcat2
O88881,Begain
Q91XJ1,Becn1
